UrunID,Mağaza,Talep,AmbalajAdet,AvgUrunBasinaDesi,PaketlemeKod,PaketlemeKuralTipi,PaketlemeSirasi
2999984560113,120,1,10,0.367,BG  ,Z,4
2999984560113,82,1,10,0.367,BG  ,Z,4
2999984560113,66,1,10,0.367,BG  ,Z,4
2999984560113,189,1,10,0.367,BG  ,Z,4
2999984560113,318,1,10,0.367,BG  ,Z,4
2999984560113,233,2,10,0.367,BG  ,Z,4
2999984560113,265,1,10,0.367,BG  ,Z,4
2999984560113,234,1,10,0.367,BG  ,Z,4
2999984560113,300,1,10,0.367,BG  ,Z,4
2999984560113,212,1,10,0.367,BG  ,Z,4
2999984560113,201,1,10,0.367,BG  ,Z,4
2999984560113,155,1,10,0.367,BG  ,Z,4
2999984560113,95,1,10,0.367,BG  ,Z,4
2999984560113,130,1,10,0.367,BG  ,Z,4
2999984560113,302,1,10,0.367,BG  ,Z,4
2999984560113,100,2,10,0.367,BG  ,Z,4
2999984560113,287,1,10,0.367,BG  ,Z,4
2999984560113,202,1,10,0.367,BG  ,Z,4
2999984560113,284,1,10,0.367,BG  ,Z,4
2999984560113,269,1,10,0.367,BG  ,Z,4
2999984560113,9,1,10,0.367,BG  ,Z,4
2999984560113,244,1,10,0.367,BG  ,Z,4
2999984560113,200,1,10,0.367,BG  ,Z,4
2999984560113,176,1,10,0.367,BG  ,Z,4
2999984560113,192,1,10,0.367,BG  ,Z,4
2999984560113,98,1,10,0.367,BG  ,Z,4
2999984560113,32,1,10,0.367,BG  ,Z,4
2999984560113,153,1,10,0.367,BG  ,Z,4
2999984560113,327,2,10,0.367,BG  ,Z,4
2999984560113,56,1,10,0.367,BG  ,Z,4
2999984560113,62,1,10,0.367,BG  ,Z,4
2999984560113,31,1,10,0.367,BG  ,Z,4
2999984560113,143,1,10,0.367,BG  ,Z,4
2999984560113,177,1,10,0.367,BG  ,Z,4
2999984560113,132,1,10,0.367,BG  ,Z,4
2999984560113,22,1,10,0.367,BG  ,Z,4
2999984560113,218,1,10,0.367,BG  ,Z,4
2999984560113,7,1,10,0.367,BG  ,Z,4
2999984560113,119,1,10,0.367,BG  ,Z,4
2999984560113,334,1,10,0.367,BG  ,Z,4
2999984560113,338,1,10,0.367,BG  ,Z,4
2999984560113,10,1,10,0.367,BG  ,Z,4
2999984560113,92,1,10,0.367,BG  ,Z,4
2999984560113,211,1,10,0.367,BG  ,Z,4
2999984560113,73,2,10,0.367,BG  ,Z,4
2999984560113,170,1,10,0.367,BG  ,Z,4
2999984560113,136,1,10,0.367,BG  ,Z,4
2999984560113,333,1,10,0.367,BG  ,Z,4
2999984560113,311,1,10,0.367,BG  ,Z,4
2999984560113,242,1,10,0.367,BG  ,Z,4
2999984560113,196,1,10,0.367,BG  ,Z,4
2999984560113,238,1,10,0.367,BG  ,Z,4
2999984560113,147,1,10,0.367,BG  ,Z,4
2999984560113,35,1,10,0.367,BG  ,Z,4
2999984560113,152,1,10,0.367,BG  ,Z,4
2999984560113,14,1,10,0.367,BG  ,Z,4
2999984560113,208,1,10,0.367,BG  ,Z,4
2999984560113,264,2,10,0.367,BG  ,Z,4
2999984560113,328,1,10,0.367,BG  ,Z,4
2999984560113,103,1,10,0.367,BG  ,Z,4
2999984560113,46,1,10,0.367,BG  ,Z,4
2999984560113,25,1,10,0.367,BG  ,Z,4
2999984560113,310,1,10,0.367,BG  ,Z,4
2999984560113,36,1,10,0.367,BG  ,Z,4
2999984560113,67,1,10,0.367,BG  ,Z,4
2999984560113,280,1,10,0.367,BG  ,Z,4
2999984560113,220,1,10,0.367,BG  ,Z,4
2999984560113,276,1,10,0.367,BG  ,Z,4
2999984560113,19,1,10,0.367,BG  ,Z,4
2999984560113,86,1,10,0.367,BG  ,Z,4
2999984560113,239,1,10,0.367,BG  ,Z,4
2999984560113,191,1,10,0.367,BG  ,Z,4
2999984560113,2,2,10,0.367,BG  ,Z,4
2999983206906,87,1,7,0.672,BG  ,Z,4
2999983206906,92,1,7,0.672,BG  ,Z,4
2999983206906,234,1,7,0.672,BG  ,Z,4
2999983206906,212,1,7,0.672,BG  ,Z,4
2999983206906,232,1,7,0.672,BG  ,Z,4
2999983206906,57,1,7,0.672,BG  ,Z,4
2999983377675,168,1,8,0.918,BG  ,Z,4
2999983396010,104,1,8,0.918,BG  ,Z,4
2999983396010,103,1,8,0.918,BG  ,Z,4
2999983396010,286,1,8,0.918,BG  ,Z,4
2999983396010,13,1,8,0.918,BG  ,Z,4
2999983396010,149,1,8,0.918,BG  ,Z,4
2999983396010,65,1,8,0.918,BG  ,Z,4
2999983372120,13,1,9,1.306,BG  ,Z,4
2999983372120,149,1,9,1.306,BG  ,Z,4
2999983372120,65,1,9,1.306,BG  ,Z,4
2999983372168,13,1,8,0.918,BG  ,Z,4
2999983372168,149,1,8,0.918,BG  ,Z,4
2999983372168,65,1,8,0.918,BG  ,Z,4
2999983367898,10,1,8,0.918,BG  ,Z,4
2999983367898,149,1,8,0.918,BG  ,Z,4
2999983381610,340,1,8,0.735,BG  ,Z,4
2999983381610,36,1,8,0.735,BG  ,Z,4
2999983381610,87,1,8,0.735,BG  ,Z,4
2999983381610,275,1,8,0.735,BG  ,Z,4
2999983381610,152,1,8,0.735,BG  ,Z,4
2999983381610,345,1,8,0.735,BG  ,Z,4
2999983381610,13,1,8,0.735,BG  ,Z,4
2999983381610,149,1,8,0.735,BG  ,Z,4
2999983381610,65,1,8,0.735,BG  ,Z,4
2999983373349,36,1,7,0.578,BG  ,Z,4
2999983373349,289,1,7,0.578,BG  ,Z,4
2999983373349,10,1,7,0.578,BG  ,Z,4
2999983373349,127,1,7,0.578,BG  ,Z,4
2999983373349,149,1,7,0.578,BG  ,Z,4
2999983373349,65,1,7,0.578,BG  ,Z,4
2999983367867,168,1,7,0.45,BG  ,Z,4
2999983367867,36,1,7,0.45,BG  ,Z,4
2999983367867,280,1,7,0.45,BG  ,Z,4
2999983367867,65,1,7,0.45,BG  ,Z,4
2999983367867,274,1,7,0.45,BG  ,Z,4
2999983367867,116,1,7,0.45,BG  ,Z,4
2999983367867,87,1,7,0.45,BG  ,Z,4
2999983367867,10,1,7,0.45,BG  ,Z,4
2999983367867,103,1,7,0.45,BG  ,Z,4
2999983367867,230,1,7,0.45,BG  ,Z,4
2999983498172,80,3,10,0.367,BG  ,Z,4
2999983373561,255,1,8,0.735,BG  ,Z,4
2999983373561,280,1,8,0.735,BG  ,Z,4
2999983373561,230,1,8,0.735,BG  ,Z,4
2999983373561,177,1,8,0.735,BG  ,Z,4
2999983373561,95,1,8,0.735,BG  ,Z,4
2999983373561,318,1,8,0.735,BG  ,Z,4
2999983376258,255,1,8,0.262,BG  ,Z,4
2999983376258,280,1,8,0.262,BG  ,Z,4
2999983376258,234,1,8,0.262,BG  ,Z,4
2999983376258,95,1,8,0.262,BG  ,Z,4
2999983376258,318,1,8,0.262,BG  ,Z,4
2999983376258,223,1,8,0.262,BG  ,Z,4
2999983376272,280,1,8,0.23,BG  ,Z,4
2999983376272,234,1,8,0.23,BG  ,Z,4
2999983376272,95,1,8,0.23,BG  ,Z,4
2999983376272,155,1,8,0.23,BG  ,Z,4
2999983376272,223,1,8,0.23,BG  ,Z,4
2999983376227,255,1,7,0.394,BG  ,Z,4
2999983376227,86,1,7,0.394,BG  ,Z,4
2999983376227,104,1,7,0.394,BG  ,Z,4
2999983376227,280,1,7,0.394,BG  ,Z,4
2999983376227,263,1,7,0.394,BG  ,Z,4
2999983376227,103,1,7,0.394,BG  ,Z,4
2999983376227,318,1,7,0.394,BG  ,Z,4
2999983376227,65,1,7,0.394,BG  ,Z,4
2999983376227,196,1,7,0.394,BG  ,Z,4
2999983376227,57,1,7,0.394,BG  ,Z,4
2999983376227,177,1,7,0.394,BG  ,Z,4
2999983376227,98,1,7,0.394,BG  ,Z,4
2999983376227,116,1,7,0.394,BG  ,Z,4
2999983376227,95,1,7,0.394,BG  ,Z,4
2999983800104,255,1,10,0.367,BG  ,Z,4
2999983800104,168,1,10,0.367,BG  ,Z,4
2999983800104,86,1,10,0.367,BG  ,Z,4
2999983800104,280,1,10,0.367,BG  ,Z,4
2999983800104,265,1,10,0.367,BG  ,Z,4
2999983800104,223,1,10,0.367,BG  ,Z,4
2999983800104,83,1,10,0.367,BG  ,Z,4
2999983800104,116,1,10,0.367,BG  ,Z,4
2999983800104,95,1,10,0.367,BG  ,Z,4
2999983800104,65,1,10,0.367,BG  ,Z,4
2999983800104,60,1,10,0.367,BG  ,Z,4
2999983800104,98,1,10,0.367,BG  ,Z,4
2999983800104,286,1,10,0.367,BG  ,Z,4
2999983800104,41,1,10,0.367,BG  ,Z,4
2999983800104,103,1,10,0.367,BG  ,Z,4
2999983800104,196,1,10,0.367,BG  ,Z,4
2999983800128,314,1,10,0.367,BG  ,Z,4
2999983800128,120,1,10,0.367,BG  ,Z,4
2999983800128,149,1,10,0.367,BG  ,Z,4
2999983800128,143,1,10,0.367,BG  ,Z,4
2999983800128,36,1,10,0.367,BG  ,Z,4
2999983800128,264,1,10,0.367,BG  ,Z,4
2999983462326,14,1,11,0.668,BG  ,Z,4
2999983462326,328,1,11,0.668,BG  ,Z,4
2999983462326,127,1,11,0.668,BG  ,Z,4
2999983462326,56,1,11,0.668,BG  ,Z,4
2999983462326,244,1,11,0.668,BG  ,Z,4
2999983462326,300,1,11,0.668,BG  ,Z,4
2999983462326,212,1,11,0.668,BG  ,Z,4
2999983462326,201,1,11,0.668,BG  ,Z,4
2999983462326,66,1,11,0.668,BG  ,Z,4
2999983608083,312,1,8,0.612,BG  ,Z,4
2999983608083,177,1,8,0.612,BG  ,Z,4
2999983613896,3,1,10,0.588,BG  ,Z,4
2999983613896,312,1,10,0.588,BG  ,Z,4
2999983613896,13,1,10,0.588,BG  ,Z,4
2999983936261,326,1,7,0.787,BG  ,Z,4
2999983936261,36,1,7,0.787,BG  ,Z,4
2999983936261,22,1,7,0.787,BG  ,Z,4
2999983936261,13,1,7,0.787,BG  ,Z,4
2999983535389,1,2,6,0.816,BG  ,Z,4
2999983535389,13,1,6,0.816,BG  ,Z,4
2999983892598,168,1,7,0.84,BG  ,Z,4
2999983892598,39,1,7,0.84,BG  ,Z,4
2999983892673,111,1,7,0.7,BG  ,Z,4
2999983892727,168,1,7,0.7,BG  ,Z,4
2999983892727,299,1,7,0.7,BG  ,Z,4
2999983892727,233,1,7,0.7,BG  ,Z,4
2999983892727,260,1,7,0.7,BG  ,Z,4
2999983892727,111,1,7,0.7,BG  ,Z,4
2999983897630,168,1,7,0.735,BG  ,Z,4
2999983897630,340,1,7,0.735,BG  ,Z,4
2999983897630,111,1,7,0.735,BG  ,Z,4
2999983897630,233,1,7,0.735,BG  ,Z,4
2999983897630,299,1,7,0.735,BG  ,Z,4
2999983588323,65,1,9,0.871,BG  ,Z,4
2999983588323,149,1,9,0.871,BG  ,Z,4
2999983664928,278,1,10,0.735,BG  ,Z,4
2999983664928,13,1,10,0.735,BG  ,Z,4
2999983672039,121,1,9,0.245,BG  ,Z,4
2999983672039,48,1,9,0.245,BG  ,Z,4
2999983672039,17,1,9,0.245,BG  ,Z,4
2999983672039,52,1,9,0.245,BG  ,Z,4
2999983672039,255,1,9,0.245,BG  ,Z,4
2999983672039,33,1,9,0.245,BG  ,Z,4
2999983672039,120,1,9,0.245,BG  ,Z,4
2999983672039,306,1,9,0.245,BG  ,Z,4
2999983672039,233,1,9,0.245,BG  ,Z,4
2999983672039,265,1,9,0.245,BG  ,Z,4
2999983672039,223,1,9,0.245,BG  ,Z,4
2999983672039,118,1,9,0.245,BG  ,Z,4
2999983672039,66,1,9,0.245,BG  ,Z,4
2999983672039,189,1,9,0.245,BG  ,Z,4
2999983672039,149,1,9,0.245,BG  ,Z,4
2999983672039,318,1,9,0.245,BG  ,Z,4
2999983672039,212,1,9,0.245,BG  ,Z,4
2999983672039,171,1,9,0.245,BG  ,Z,4
2999983672039,201,1,9,0.245,BG  ,Z,4
2999983672039,155,1,9,0.245,BG  ,Z,4
2999983672039,284,1,9,0.245,BG  ,Z,4
2999983672039,234,1,9,0.245,BG  ,Z,4
2999983672039,95,1,9,0.245,BG  ,Z,4
2999983672039,300,1,9,0.245,BG  ,Z,4
2999983672039,100,1,9,0.245,BG  ,Z,4
2999983672039,332,1,9,0.245,BG  ,Z,4
2999983672039,287,1,9,0.245,BG  ,Z,4
2999983672039,1,1,9,0.245,BG  ,Z,4
2999983672039,202,1,9,0.245,BG  ,Z,4
2999983672039,244,1,9,0.245,BG  ,Z,4
2999983672039,130,1,9,0.245,BG  ,Z,4
2999983672039,302,1,9,0.245,BG  ,Z,4
2999983672039,176,1,9,0.245,BG  ,Z,4
2999983672039,56,1,9,0.245,BG  ,Z,4
2999983672039,97,1,9,0.245,BG  ,Z,4
2999983672039,192,1,9,0.245,BG  ,Z,4
2999983672039,32,1,9,0.245,BG  ,Z,4
2999983672039,62,1,9,0.245,BG  ,Z,4
2999983672039,269,1,9,0.245,BG  ,Z,4
2999983672039,24,1,9,0.245,BG  ,Z,4
2999983672039,9,1,9,0.245,BG  ,Z,4
2999983672039,200,1,9,0.245,BG  ,Z,4
2999983672039,57,1,9,0.245,BG  ,Z,4
2999983672039,177,1,9,0.245,BG  ,Z,4
2999983672039,132,1,9,0.245,BG  ,Z,4
2999983672039,22,1,9,0.245,BG  ,Z,4
2999983672039,98,1,9,0.245,BG  ,Z,4
2999983672039,338,1,9,0.245,BG  ,Z,4
2999983672039,92,1,9,0.245,BG  ,Z,4
2999983672039,31,1,9,0.245,BG  ,Z,4
2999983672039,143,1,9,0.245,BG  ,Z,4
2999983672039,7,1,9,0.245,BG  ,Z,4
2999983672039,119,1,9,0.245,BG  ,Z,4
2999983672039,334,1,9,0.245,BG  ,Z,4
2999983672039,219,1,9,0.245,BG  ,Z,4
2999983672039,73,1,9,0.245,BG  ,Z,4
2999983672039,170,1,9,0.245,BG  ,Z,4
2999983672039,136,1,9,0.245,BG  ,Z,4
2999983672039,333,1,9,0.245,BG  ,Z,4
2999983672039,147,1,9,0.245,BG  ,Z,4
2999983672039,35,1,9,0.245,BG  ,Z,4
2999983672039,152,1,9,0.245,BG  ,Z,4
2999983672039,211,1,9,0.245,BG  ,Z,4
2999983672039,91,1,9,0.245,BG  ,Z,4
2999983672039,242,1,9,0.245,BG  ,Z,4
2999983672039,196,1,9,0.245,BG  ,Z,4
2999983672039,238,1,9,0.245,BG  ,Z,4
2999983672039,348,1,9,0.245,BG  ,Z,4
2999983672039,197,1,9,0.245,BG  ,Z,4
2999983672039,103,1,9,0.245,BG  ,Z,4
2999983672039,46,1,9,0.245,BG  ,Z,4
2999983672039,264,1,9,0.245,BG  ,Z,4
2999983672039,328,1,9,0.245,BG  ,Z,4
2999983672039,187,1,9,0.245,BG  ,Z,4
2999983672039,220,1,9,0.245,BG  ,Z,4
2999983672039,327,1,9,0.245,BG  ,Z,4
2999983672039,10,1,9,0.245,BG  ,Z,4
2999983672039,14,1,9,0.245,BG  ,Z,4
2999983672039,208,1,9,0.245,BG  ,Z,4
2999983672039,25,1,9,0.245,BG  ,Z,4
2999983672039,310,1,9,0.245,BG  ,Z,4
2999983672039,36,1,9,0.245,BG  ,Z,4
2999983672039,67,1,9,0.245,BG  ,Z,4
2999983672039,280,1,9,0.245,BG  ,Z,4
2999983672039,86,1,9,0.245,BG  ,Z,4
2999983672039,239,1,9,0.245,BG  ,Z,4
2999983672039,191,1,9,0.245,BG  ,Z,4
2999983672039,2,1,9,0.245,BG  ,Z,4
2999983672039,47,1,9,0.245,BG  ,Z,4
2999983672039,140,1,9,0.245,BG  ,Z,4
2999983672039,276,1,9,0.245,BG  ,Z,4
2999983930733,351,1,9,0.816,BG  ,Z,4
2999983930733,48,1,9,0.816,BG  ,Z,4
2999983930733,239,1,9,0.816,BG  ,Z,4
2999983930733,3,1,9,0.816,BG  ,Z,4
2999983930733,113,1,9,0.816,BG  ,Z,4
2999983930733,65,1,9,0.816,BG  ,Z,4
2999983930733,149,1,9,0.816,BG  ,Z,4
2999983841268,113,1,9,1.088,BG  ,Z,4
2999983841268,49,1,9,1.088,BG  ,Z,4
2999983841268,149,1,9,1.088,BG  ,Z,4
2999976004342,48,1,10,0.49,BG  ,Z,4
2999976004342,17,1,10,0.49,BG  ,Z,4
2999976004342,242,1,10,0.49,BG  ,Z,4
2999976004342,47,1,10,0.49,BG  ,Z,4
2999976004342,26,1,10,0.49,BG  ,Z,4
2999976004342,140,1,10,0.49,BG  ,Z,4
2999976004342,33,1,10,0.49,BG  ,Z,4
2999976004342,120,1,10,0.49,BG  ,Z,4
2999976004342,82,1,10,0.49,BG  ,Z,4
2999976004342,66,1,10,0.49,BG  ,Z,4
2999976004342,318,1,10,0.49,BG  ,Z,4
2999976004342,233,1,10,0.49,BG  ,Z,4
2999976004342,223,2,10,0.49,BG  ,Z,4
2999976004342,118,1,10,0.49,BG  ,Z,4
2999976004342,300,1,10,0.49,BG  ,Z,4
2999976004342,161,1,10,0.49,BG  ,Z,4
2999976004342,212,1,10,0.49,BG  ,Z,4
2999976004342,201,1,10,0.49,BG  ,Z,4
2999976004342,155,1,10,0.49,BG  ,Z,4
2999976004342,239,1,10,0.49,BG  ,Z,4
2999976004342,202,1,10,0.49,BG  ,Z,4
2999976004342,234,1,10,0.49,BG  ,Z,4
2999976004342,221,1,10,0.49,BG  ,Z,4
2999976004342,95,1,10,0.49,BG  ,Z,4
2999976004342,208,1,10,0.49,BG  ,Z,4
2999976004342,302,1,10,0.49,BG  ,Z,4
2999976004342,100,2,10,0.49,BG  ,Z,4
2999976004342,287,1,10,0.49,BG  ,Z,4
2999976004342,1,1,10,0.49,BG  ,Z,4
2999976004342,200,1,10,0.49,BG  ,Z,4
2999976004342,176,1,10,0.49,BG  ,Z,4
2999976004342,56,1,10,0.49,BG  ,Z,4
2999976004342,192,1,10,0.49,BG  ,Z,4
2999976004342,244,1,10,0.49,BG  ,Z,4
2999976004342,22,1,10,0.49,BG  ,Z,4
2999976004342,98,1,10,0.49,BG  ,Z,4
2999976004342,32,1,10,0.49,BG  ,Z,4
2999976004342,62,1,10,0.49,BG  ,Z,4
2999976004342,9,1,10,0.49,BG  ,Z,4
2999976004342,213,1,10,0.49,BG  ,Z,4
2999976004342,92,1,10,0.49,BG  ,Z,4
2999976004342,143,1,10,0.49,BG  ,Z,4
2999976004342,177,1,10,0.49,BG  ,Z,4
2999976004342,132,1,10,0.49,BG  ,Z,4
2999976004342,130,1,10,0.49,BG  ,Z,4
2999976004342,333,1,10,0.49,BG  ,Z,4
2999976004342,336,1,10,0.49,BG  ,Z,4
2999976004342,7,1,10,0.49,BG  ,Z,4
2999976004342,334,1,10,0.49,BG  ,Z,4
2999976004342,338,1,10,0.49,BG  ,Z,4
2999976004342,46,1,10,0.49,BG  ,Z,4
2999976004342,164,1,10,0.49,BG  ,Z,4
2999976004342,238,1,10,0.49,BG  ,Z,4
2999976004342,73,2,10,0.49,BG  ,Z,4
2999976004342,151,1,10,0.49,BG  ,Z,4
2999976004342,170,1,10,0.49,BG  ,Z,4
2999976004342,14,1,10,0.49,BG  ,Z,4
2999976004342,264,2,10,0.49,BG  ,Z,4
2999976004342,328,1,10,0.49,BG  ,Z,4
2999976004342,103,1,10,0.49,BG  ,Z,4
2999976004342,67,1,10,0.49,BG  ,Z,4
2999976004342,220,1,10,0.49,BG  ,Z,4
2999976004342,327,2,10,0.49,BG  ,Z,4
2999976004342,10,1,10,0.49,BG  ,Z,4
2999976004342,276,1,10,0.49,BG  ,Z,4
2999976004342,86,1,10,0.49,BG  ,Z,4
2999976004342,191,1,10,0.49,BG  ,Z,4
2999976004342,2,1,10,0.49,BG  ,Z,4
2999976004342,25,1,10,0.49,BG  ,Z,4
2999976004342,310,1,10,0.49,BG  ,Z,4
2999983439953,86,1,10,0.784,BG  ,Z,4
2999983439953,318,1,10,0.784,BG  ,Z,4
2999983439953,265,1,10,0.784,BG  ,Z,4
2999983439953,332,1,10,0.784,BG  ,Z,4
2999983439953,278,1,10,0.784,BG  ,Z,4
2999983439953,106,1,10,0.784,BG  ,Z,4
2999976000764,351,1,7,0.7,BG  ,Z,4
2999976000764,326,1,7,0.7,BG  ,Z,4
2999976000764,167,1,7,0.7,BG  ,Z,4
2999976000764,340,1,7,0.7,BG  ,Z,4
2999976000764,36,1,7,0.7,BG  ,Z,4
2999976000764,46,1,7,0.7,BG  ,Z,4
2999976000764,65,1,7,0.7,BG  ,Z,4
2999976000764,113,1,7,0.7,BG  ,Z,4
2999976000764,130,1,7,0.7,BG  ,Z,4
2999976000764,275,1,7,0.7,BG  ,Z,4
2999976000764,116,1,7,0.7,BG  ,Z,4
2999976000764,244,1,7,0.7,BG  ,Z,4
2999976000764,171,1,7,0.7,BG  ,Z,4
2999983416404,242,1,9,0.816,BG  ,Z,4
2999983414264,191,1,8,0.918,BG  ,Z,4
2999983414264,104,1,8,0.918,BG  ,Z,4
2999983152821,242,1,11,0.668,BG  ,Z,4
2999983152821,2,1,11,0.668,BG  ,Z,4
2999983152821,132,1,11,0.668,BG  ,Z,4
2999983512618,48,1,10,0.674,BG  ,Z,4
2999983512618,239,1,10,0.674,BG  ,Z,4
2999983512618,236,1,10,0.674,BG  ,Z,4
2999983512618,211,1,10,0.674,BG  ,Z,4
2999983512618,171,1,10,0.674,BG  ,Z,4
2999983124262,7,1,9,0.466,BG  ,Z,4
2999983124262,302,1,9,0.466,BG  ,Z,4
2999983124262,171,1,9,0.466,BG  ,Z,4
2999983664898,80,5,8,0.525,BG  ,Z,4
2999983355130,242,1,11,0.382,BG  ,Z,4
2999983355130,310,1,11,0.382,BG  ,Z,4
2999983355130,132,1,11,0.382,BG  ,Z,4
2999983355130,212,1,11,0.382,BG  ,Z,4
2999983480528,310,1,10,0.367,BG  ,Z,4
2999983480528,242,1,10,0.367,BG  ,Z,4
2999983480528,132,1,10,0.367,BG  ,Z,4
2999983480528,212,1,10,0.367,BG  ,Z,4
2999983521863,2,1,8,0.644,BG  ,Z,4
2999983521863,305,1,8,0.644,BG  ,Z,4
2999983521863,242,1,8,0.644,BG  ,Z,4
2999983521863,132,1,8,0.644,BG  ,Z,4
2999983456240,26,1,6,0.367,BG  ,Z,4
2999983456240,242,1,6,0.367,BG  ,Z,4
2999983456240,132,1,6,0.367,BG  ,Z,4
2999983456240,59,1,6,0.367,BG  ,Z,4
2999983482720,310,1,10,0.49,BG  ,Z,4
2999983482720,242,1,10,0.49,BG  ,Z,4
2999983482720,273,1,10,0.49,BG  ,Z,4
2999983482720,132,1,10,0.49,BG  ,Z,4
2999983482720,212,1,10,0.49,BG  ,Z,4
2999983493023,303,1,9,0.544,BG  ,Z,4
2999983493023,2,1,9,0.544,BG  ,Z,4
2999983493023,10,1,9,0.544,BG  ,Z,4
2999983493023,335,1,9,0.544,BG  ,Z,4
2999983493023,234,1,9,0.544,BG  ,Z,4
2999983493023,300,1,9,0.544,BG  ,Z,4
2999983493023,201,1,9,0.544,BG  ,Z,4
2999983493023,155,1,9,0.544,BG  ,Z,4
2999983493023,294,1,9,0.544,BG  ,Z,4
2999983493023,213,1,9,0.544,BG  ,Z,4
2999983493023,132,1,9,0.544,BG  ,Z,4
2999983493023,264,1,9,0.544,BG  ,Z,4
2999983493023,242,1,9,0.544,BG  ,Z,4
2999983489590,26,1,9,0.544,BG  ,Z,4
2999983489590,2,1,9,0.544,BG  ,Z,4
2999983489590,242,1,9,0.544,BG  ,Z,4
2999983489590,300,1,9,0.544,BG  ,Z,4
2999983489590,132,1,9,0.544,BG  ,Z,4
2999983489590,59,1,9,0.544,BG  ,Z,4
2999983487732,48,1,9,0.544,BG  ,Z,4
2999983487732,17,1,9,0.544,BG  ,Z,4
2999983487732,52,1,9,0.544,BG  ,Z,4
2999983487732,303,1,9,0.544,BG  ,Z,4
2999983487732,19,1,9,0.544,BG  ,Z,4
2999983487732,226,1,9,0.544,BG  ,Z,4
2999983487732,66,1,9,0.544,BG  ,Z,4
2999983487732,244,1,9,0.544,BG  ,Z,4
2999983487732,300,1,9,0.544,BG  ,Z,4
2999983487732,171,1,9,0.544,BG  ,Z,4
2999983487732,201,1,9,0.544,BG  ,Z,4
2999983487732,155,1,9,0.544,BG  ,Z,4
2999983487732,82,1,9,0.544,BG  ,Z,4
2999983487732,31,1,9,0.544,BG  ,Z,4
2999983487732,132,1,9,0.544,BG  ,Z,4
2999983487732,24,1,9,0.544,BG  ,Z,4
2999983487732,215,1,9,0.544,BG  ,Z,4
2999983487732,320,1,9,0.544,BG  ,Z,4
2999983487732,49,1,9,0.544,BG  ,Z,4
2999983487732,311,1,9,0.544,BG  ,Z,4
2999983487732,7,1,9,0.544,BG  ,Z,4
2999983487732,138,1,9,0.544,BG  ,Z,4
2999983487732,119,1,9,0.544,BG  ,Z,4
2999984743851,338,1,9,0.816,BU  ,Z,5
2999984743851,313,1,9,0.816,BU  ,Z,5
2999984743851,143,1,9,0.816,BU  ,Z,5
2999984743851,98,1,9,0.816,BU  ,Z,5
2999984743851,62,1,9,0.816,BU  ,Z,5
2999984743851,269,1,9,0.816,BU  ,Z,5
2999984743851,208,1,9,0.816,BU  ,Z,5
2999984743851,41,1,9,0.816,BU  ,Z,5
2999984743851,103,1,9,0.816,BU  ,Z,5
2999984743851,238,1,9,0.816,BU  ,Z,5
2999984743851,147,1,9,0.816,BU  ,Z,5
2999984743851,209,1,9,0.816,BU  ,Z,5
2999984803920,294,1,9,0.466,BU  ,Z,5
2999984805993,48,1,9,0.653,BU  ,Z,5
2999984805993,236,1,9,0.653,BU  ,Z,5
2999984805993,25,1,9,0.653,BU  ,Z,5
2999984805993,41,1,9,0.653,BU  ,Z,5
2999984805993,209,1,9,0.653,BU  ,Z,5
2999984805993,246,1,9,0.653,BU  ,Z,5
2999984805993,294,1,9,0.653,BU  ,Z,5
2999984805993,201,1,9,0.653,BU  ,Z,5
2999984805993,66,1,9,0.653,BU  ,Z,5
2999984805993,65,1,9,0.653,BU  ,Z,5
2999984805993,338,1,9,0.653,BU  ,Z,5
2999984805993,313,1,9,0.653,BU  ,Z,5
2999984805993,269,1,9,0.653,BU  ,Z,5
2999984805993,200,1,9,0.653,BU  ,Z,5
2999984805993,83,1,9,0.653,BU  ,Z,5
2999984805993,49,1,9,0.653,BU  ,Z,5
2999984806013,2,1,8,0.584,BU  ,Z,5
2999984806013,220,1,8,0.584,BU  ,Z,5
2999984806013,264,1,8,0.584,BU  ,Z,5
2999984806013,328,2,8,0.584,BU  ,Z,5
2999984806013,187,1,8,0.584,BU  ,Z,5
2999984806013,341,1,8,0.584,BU  ,Z,5
2999984806013,66,1,8,0.584,BU  ,Z,5
2999984806013,65,1,8,0.584,BU  ,Z,5
2999984806013,265,2,8,0.584,BU  ,Z,5
2999984806013,120,1,8,0.584,BU  ,Z,5
2999984806013,73,1,8,0.584,BU  ,Z,5
2999984806013,275,1,8,0.584,BU  ,Z,5
2999984806013,22,1,8,0.584,BU  ,Z,5
2999984806013,62,2,8,0.584,BU  ,Z,5
2999984806013,176,1,8,0.584,BU  ,Z,5
2999984806013,202,2,8,0.584,BU  ,Z,5
2999984824154,86,1,10,1.212,BU  ,Z,5
2999984824154,220,1,10,1.212,BU  ,Z,5
2999984824154,187,1,10,1.212,BU  ,Z,5
2999984824154,46,1,10,1.212,BU  ,Z,5
2999984824154,73,1,10,1.212,BU  ,Z,5
2999984824154,83,1,10,1.212,BU  ,Z,5
2999984824154,49,1,10,1.212,BU  ,Z,5
2999984824154,120,1,10,1.212,BU  ,Z,5
2999984743899,184,1,10,0.735,BU  ,Z,5
2999984743899,348,1,10,0.735,BU  ,Z,5
2999984743899,147,1,10,0.735,BU  ,Z,5
2999984743899,150,1,10,0.735,BU  ,Z,5
